# APR (1-D) cold beta-eq:  nb[fm^-3]  rho[g/cm^3]  P[dyn/cm^2]
1.019519492347279978e-04 1.702642063261661377e+11 2.597000278798253923e+29
1.105168346141630021e-04 1.845935491745559692e+11 2.892000310467674089e+29
1.255844187872880060e-04 2.098073243245630798e+11 3.290000353194552922e+29
1.634719590837540053e-04 2.732324660537502136e+11 4.473000480194296130e+29
1.990403777809609924e-04 3.328060048929890747e+11 5.816000624370673981e+29
2.505848850474829857e-04 4.191815074064707642e+11 7.538000809234206277e+29
2.572113693247030097e-04 4.302889404604096680e+11 7.805000837897715487e+29
2.593089631205649950e-04 4.338051260079811401e+11 7.890000847022802773e+29
2.706132143204149909e-04 4.527556920364780273e+11 8.352000896620335674e+29
2.885428399989249941e-04 4.828175180782496948e+11 9.098000976706395804e+29
2.978395063206590028e-04 4.984069017093899536e+11 9.491001018896505024e+29
3.058049637442810092e-04 5.117651018303709106e+11 9.831001055396855575e+29
3.417650712421429950e-04 5.720793360893746338e+11 1.083000116264346733e+30
1.261600000000000091e-03 2.116120882167353760e+12 2.154700231315593641e+30
1.894700000000000030e-03 3.179546289356852539e+12 3.427200367923517455e+30
2.672599999999999802e-03 4.486892976600857422e+12 5.267900565529965768e+30
3.606199999999999944e-03 6.056749458476196289e+12 7.797600837103297037e+30
4.709699999999999824e-03 7.913285412689656250e+12 1.114700119667467534e+31
7.496300000000000012e-03 1.260532689925553516e+13 2.089400224305379551e+31
1.119700000000000036e-02 1.884314414272504297e+13 3.584100384767354368e+31
1.599899999999999933e-02 2.694588773711746484e+13 5.761100618476942402e+31
2.207299999999999887e-02 3.720584052732117188e+13 8.811700945970956121e+31
2.947699999999999973e-02 4.972562620275716406e+13 1.294700138991181776e+32
4.268399999999999972e-02 7.208790729800114062e+13 2.162000232099277572e+32
6.219999999999999835e-02 1.051940804535795469e+14 3.847500413044389856e+32
7.317400000000000293e-02 1.238400086279327969e+14 5.046200541729590655e+32
7.595899999999999874e-02 1.285754010866001250e+14 5.371100576608895606e+32
8.500000000000000611e-02 1.439614001879228750e+14 7.186700771520757624e+32
8.999999999999999667e-02 1.524794137767866250e+14 8.022500861247203531e+32
9.500000000000000111e-02 1.610028211390876875e+14 8.933100959003726002e+32
1.000000000000000056e-01 1.695317959204553125e+14 9.925301065520331997e+32
1.049999999999999961e-01 1.780665298835774688e+14 1.100500118143041315e+33
1.100000000000000006e-01 1.866072275642648438e+14 1.217800130735661742e+33
1.150000000000000050e-01 1.951541088752380625e+14 1.345200144412557140e+33
