# nb[fm^-3]  rho[g/cm^3]  P[dyn/cm^2]  (cold beta-eq APR)
3.311311199999999929e-06 5.506934432204691887e+09 3.488446130710486107e+27
3.630780500000000025e-06 6.038629561523060799e+09 3.822817431384878359e+27
3.981071700000000138e-06 6.621660157886932373e+09 4.323119426795758669e+27
4.365158300000000080e-06 7.260997356250438690e+09 4.888839964258929246e+27
4.786300899999999689e-06 7.962081108100659370e+09 5.528529308138948226e+27
5.248074599999999967e-06 8.730877046759000778e+09 6.251855317664268047e+27
5.754399399999999853e-06 9.573927433662076950e+09 7.069749217174750967e+27
6.309573399999999765e-06 1.049840680161639404e+10 7.994570579870369854e+27
6.918309700000000356e-06 1.151217159307617378e+10 8.752319760825598158e+27
7.585775799999999742e-06 1.262384123377852440e+10 9.897106521046048289e+27
8.317637700000000590e-06 1.384289299521372795e+10 1.119154336065521520e+28
9.120108399999999276e-06 1.517970432531763268e+10 1.265518809134756000e+28
1.000000000000000082e-05 1.664565556675547791e+10 1.431015415253827385e+28
1.096478199999999954e-05 1.825322784646780396e+10 1.618144460139272272e+28
1.202264399999999940e-05 2.001610838918860626e+10 1.829733016873054748e+28
1.318256699999999951e-05 2.194931030364725494e+10 2.068977702469304997e+28
1.445439799999999957e-05 2.406929799335515976e+10 2.339492847941287253e+28
1.584893200000000088e-05 2.639412508338067245e+10 2.645364844322121248e+28
1.737800800000000053e-05 2.894356964797725296e+10 2.893277788847717428e+28
1.905460700000000132e-05 3.173928956980623245e+10 3.271523963564088921e+28
2.089296100000000137e-05 3.480516638747208405e+10 3.699205254531453725e+28
2.290867700000000015e-05 3.816732268845633698e+10 4.182782499116739432e+28
2.511886399999999918e-05 4.185440247830717468e+10 4.729559896022541866e+28
2.754228699999999999e-05 4.589783053540694427e+10 5.347797536608456912e+28
3.019951700000000097e-05 5.033206551768039703e+10 6.046833021986541522e+28
3.311311199999999929e-05 5.519490516803587341e+10 6.837227231044358558e+28
3.630780499999999855e-05 6.052780366511843109e+10 7.730917796693709522e+28
3.981071700000000138e-05 6.637623125192315674e+10 8.741406580244135820e+28
4.365158300000000080e-05 7.278972950105644226e+10 9.546027472344188410e+28
4.786300899999999689e-05 7.982323506857498169e+10 1.079371897050064970e+29
5.248074599999999967e-05 8.753674427547830200e+10 1.220432235152442282e+29
5.754399400000000022e-05 9.599604654109196472e+10 1.379580008555395833e+29
6.309573399999999935e-05 1.052732162968299255e+11 1.553807550308966240e+29
6.918309699999999679e-05 1.154471165254045715e+11 1.740382599055158678e+29
7.585775799999999573e-05 1.266050095423122101e+11 1.965138335529600110e+29
8.317637700000000251e-05 1.388412562190902710e+11 2.065183348602724441e+29
9.120108399999999954e-05 1.522583634597251892e+11 2.083572712895113189e+29
1.096478200000000055e-04 1.831015708369126892e+11 2.249758482277934218e+29
1.202264400000000008e-04 2.007925316832112732e+11 2.543784360782476419e+29
1.318256699999999985e-04 2.201936464532371216e+11 2.876256423526610553e+29
1.445439800000000025e-04 2.414703514077011108e+11 3.252186188757676445e+29
1.584893199999999884e-04 2.648040679149126892e+11 3.677252607293807050e+29
1.737800800000000121e-04 2.903938274285135498e+11 4.157879007816405150e+29
1.905460700000000064e-04 3.184579335860273438e+11 4.701328732932224909e+29
2.089296100000000069e-04 3.492334195833713379e+11 5.077276379961725708e+29
2.290867699999999947e-04 3.829847035294440918e+11 5.740727362300280313e+29
2.511886399999999986e-04 4.199997880621251221e+11 6.490888134921525476e+29
2.754228699999999863e-04 4.605945945551759644e+11 7.339095593065545981e+29
3.019951700000000233e-04 5.051155794557213745e+11 8.298168299105322263e+29
3.311311199999999793e-04 5.539428102272746582e+11 9.382601896694709790e+29
3.630780499999999855e-04 6.074921931417500000e+11 1.011459517098333478e+30
3.981071700000000002e-04 6.662137242320249023e+11 1.089049841036271539e+30
4.365158299999999944e-04 7.306047915946589355e+11 1.112560052599710976e+30
4.786300899999999824e-04 8.012142253147736816e+11 1.193571267771907706e+30
5.248074599999999696e-04 8.786416789376529541e+11 1.210234261037642322e+30
5.754399400000000022e-04 9.635456842403316650e+11 1.293825430121490230e+30
6.309573399999999664e-04 1.056648958082423340e+12 1.381832878924860968e+30
6.918309699999999679e-04 1.158743359949201660e+12 1.474539439534248560e+30
7.585775800000000386e-04 1.270697308104792236e+12 1.572314462549582869e+30
8.317637699999999709e-04 1.393463282997788818e+12 1.675647412745549907e+30
9.120108399999999954e-04 1.528086102085351807e+12 1.785194440410570624e+30
1.000000000000000021e-03 1.675711842081938965e+12 1.901839099869536414e+30
1.096478199999999974e-03 1.837596661995681152e+12 2.158729579459221753e+30
1.202264399999999900e-03 2.015115328289811279e+12 2.302398374504379906e+30
1.318256700000000094e-03 2.209783923831202148e+12 2.457791897681897376e+30
1.445439800000000025e-03 2.423258658938125000e+12 2.794851924170964513e+30
1.584893200000000047e-03 2.657352696936143555e+12 2.990808847261854333e+30
1.737800799999999904e-03 2.914068857059156738e+12 3.404734804816343161e+30
1.905460699999999901e-03 3.195580315613688477e+12 3.655641263435967150e+30
2.089296100000000069e-03 3.504299913182206055e+12 4.166610390015845378e+30
2.290867700000000055e-03 3.842845362473121582e+12 4.493214349425360514e+30
2.511886400000000203e-03 4.214107887033160645e+12 5.127996053516529511e+30
2.754228699999999863e-03 4.621261105687648438e+12 5.560612637533573967e+30
3.019951700000000124e-03 5.067746503378044922e+12 6.355330691609710935e+30
3.311311200000000010e-03 5.557399194111664062e+12 7.264582846899237986e+30
